1000005914,260
1000014107,1915
1000005916,6835
1000014109,1534
1000005918,388
1000014111,2342
1000005920,31592
1000014113,2667
1000014115,5920
1000005924,991
1000014117,21
1000005926,1621
1000001585,2982
1000005928,2313
1000005930,2827
1000013874,33
1000005934,7304
1000022319,194
1000014128,2050
1000022321,24
1000005938,2218
1000022323,56
1000005940,1496
1000022325,12
1000014134,784
1000005944,1748
1000010391,811
1000005946,112
1000014139,1134
1000005948,284
1000014141,89
1000005950,1130
1000014143,280
1000005952,154
1000014145,106
1000005954,188
1000005956,40407
1000005958,10160
1000005960,30163
1000005962,101
1000001591,170
1000014156,6275
1000005966,2461
1000014159,53
1000005968,444
1000014161,356
1000005970,1677
1000014163,506
1000005972,135
1000014165,1047
1000014167,392
1000005976,111
1000014169,215
1000005978,4571
1000005980,100
1000013882,112
1000014175,236
1000014177,128
1000005986,9981
1000014179,449
1000005988,1600
1000005990,2880
1000005992,412
1000013884,76
1000005994,1403
1000016615,90
1000005996,2376
1000022381,921
1000005998,141
1000022383,137
1000006000,2200
1000022385,71
1000006002,15977
1000022387,29
1000006004,650
1000014197,15804
1000006006,283
1000014199,21184
1000006008,2566
1000022393,58
1000006010,5764
1000022395,696
1000006012,18
1000022397,270
1000006014,146
1000022399,176
1000006016,7788
1000006018,3671
1000006020,185
1000014213,5776
1000014215,6357
1000006024,796
1000022409,841
1000006026,419
1000014219,13444
1000006028,144
1000022413,409
1000006030,1009
1000022415,809
1000006032,164
1000022417,52
1000006034,31
1000022419,21
1000006036,13
1000014229,3124
1000006038,17
1000014231,504
1000006040,4506
1000014233,4952
1000006042,168
1000022427,34
1000006044,100
1000022429,175
1000006046,397
1000014240,13
1000022433,22
1000006050,702
1000014243,5824
1000006052,1597
1000014245,2708
1000006054,100
1000014247,3320
1000006056,1573
1000006058,2000
1000006060,621
1000006062,863
1000022447,48
1000006064,11491
1000014257,1396
1000014259,457
1000022452,57
1000022454,54
1000014263,4008
1000022457,47
1000014267,5452
1000014269,808
1000012533,36
1000014272,2760
1000022465,12
1000014274,469
1000022467,263
1000014276,4639
1000022469,25
1000018930,48
1000014279,2386
1000003357,184
1000014281,11068
1000014283,3204
1000014285,5858
1000014287,10257
1000014290,3088
1000014292,1048
1000013902,84
1000014294,743
1000022487,40
1000014296,1314
1000014298,608
1000014300,632
1000014303,2096
1000014305,731
1000014307,1404
1000014309,1404
1000014311,3643
1000014313,217
1000014316,2597
1000013906,44
1000014318,4278
1000016637,84
1000014320,713
1000006129,272
1000014322,2681
1000006131,1132
1000014324,2661
1000012542,222
1000014326,1145
1000002985,64
1000006137,8032
1000014331,2448
1000014333,342
1000006143,41
1000014337,532
1000013666,124
1000006149,50
1000014343,69
1000014347,9624
1000014349,1492
1000006158,2624
1000014351,549
1000006160,320
1000014353,501
1000006162,421
1000009956,92
1000004356,178
1000014363,1569
1000006173,50
1000014369,262
1000006181,2257
1000006183,93
1000006185,51
1000006187,2552
1000014381,1580
1000006190,3111
1000014383,769
1000014385,360
1000006194,64
1000014387,211
1000006196,237
1000006198,73
1000004361,100
1000006200,183
1000010092,2468
1000006202,44
1000014396,2480
1000006206,349
1000002997,155
1000006208,601
1000004363,194
1000013093,44
1000006214,290
1000014408,3465
1000014410,540
1000014412,856
1000013922,2279
1000014416,190
1000007096,236
1000014418,576
1000013924,955
1000014427,268
1000012821,83
1000007098,452
1000006239,68
1000006243,20
1000006245,64
1000006247,56
1000014441,87
1000006255,108
1000014449,34
1000004371,1976
1000010094,2584
1000014457,38
1000014459,33
1000018107,241
1000014463,46
1000014465,1629
1000014467,12
1000014469,79
1000003009,396
1000014474,2113
1000020759,2211
1000014476,4115
1000014478,642
1000014480,343
1000016664,16
1000014482,62
1000014484,23
1000014486,127
1000012569,61
1000014488,9866
1000014490,875
1000011732,695
1000014493,180
1000014495,38
1000010641,37971
1000014497,42
1000006306,521
1000014499,44
1000006308,148
1000014501,67
1000006310,160
1000006312,520
1000014505,18
1000006314,1792
1000014507,22
1000006316,210
1000006318,1450
1000012573,13
1000006320,771
1000014514,1312
1000014516,1312
1000014518,726
1000004095,3159
1000014520,41
1000014522,791
1000014524,25
1000014526,2986
1000014528,562
1000014530,149
1000014532,43
1000012577,123
1000006344,904
1000006346,116
1000014539,229
1000006348,36
1000014541,56
1000006350,13
1000006352,1100
1000014545,238
1000006354,1662
1000014547,367
1000006356,176
1000014549,342
1000006358,1543
1000014551,52
1000006360,284
1000014553,441
1000006362,552
1000014555,340
1000006364,1463
1000013946,49
1000006366,143
1000014559,193
1000014561,7310
1000006370,835
1000006372,56
1000006374,188
1000003025,288
1000006376,1388
1000006378,1534
1000006380,1300
1000010098,1166
1000006382,500
1000006384,1944
1000014577,149
1000006386,572
1000014579,92
1000006388,25
1000014581,180
1000006390,582
1000012585,9620
1000004359,101
1000006394,170
1000006396,340
1000006398,1726
1000003029,232
1000006400,419
1000014594,124
1000006404,23
1000006406,385
1000006408,510
1000000300,113
1000006410,154
1000003031,1943
1000006412,413
1000014606,16
1000006416,115
1000006418,457
1000006420,1057
1000016686,231
1000006423,23
1000014617,46
1000012591,200
1000006429,145
1000006431,23
1000014625,285
1000014627,55
1000006439,31
1000006443,71
1000014637,584
1000014639,403
1000014641,156
1000006450,372
1000006452,206
1000006454,206
1000006456,461
1000006458,1597
1000014651,400
1000006460,171
1000006462,96
1000006465,257
1000006467,543
1000014662,22
1000006473,22
1000014666,48
1000006477,224
1000006479,59
1000006481,364
1000004373,948
1000014679,108
1000006489,26
1000006491,148
1000006493,112
1000014686,942
1000006495,77
1000014688,1885
1000014690,129
1000006499,41
1000014692,2078
1000007142,2112
1000014694,92
1000006503,73
1000006505,295
1000014698,323
1000014700,1482
1000006509,1044
1000014702,324
1000006511,143
1000014704,153
1000006513,412
1000006514,187
1000014708,263
1000006518,100
1000014712,237
1000014716,296
1000007146,129
1000006526,75
1000006528,16
1000012608,31
1000006530,58
1000006532,96
1000013974,92
1000006534,140
1000014728,558
1000007148,191
1000006538,89
1000014732,71
1000014736,69
1000006545,720
1000014740,496
1000006549,80
1000014742,396
1000006551,78
1000006553,52
1000014746,271
1000006555,322
1000006559,140
1000014752,58
1000006561,44
1000006565,254
1000006567,940
1000006569,2482
1000004021,891
1000014765,19
1000006574,48
1000006576,70
1000020808,144
1000006578,53
1000006580,891
1000006582,222
1000006584,27
1000014778,24
1000014780,246
1000006589,47
1000014782,92
1000006591,59
1000014784,48
1000006593,150
1000014786,154
1000014788,102
1000007158,1999
1000014790,43
1000006599,44
1000014792,119
1000004428,17
1000014794,125
1000017324,376
1000014796,63
1000014798,1220
1000006607,36
1000014800,48
1000006611,50
1000014804,67
1000006613,84
1000014806,88
1000006617,23
1000014810,3641
1000006619,270
1000014812,1425
1000006621,365
1000014814,596
1000006623,144
1000014816,1768
1000012624,105
1000014818,235
1000014820,218
1000006629,113
1000014822,29
1000006631,856
1000014824,864
1000006633,39
1000014826,47
1000006635,285
1000014830,452
1000014833,871
1000014835,641
1000007166,444
1000014839,54
1000006653,576
1000005322,531
1000007168,12
1000003015,1542
1000010653,61688
1000014857,17
1000014859,143
1000014861,360
1000006671,17
1000006673,2223
1000014867,615
1000014871,15
1000014873,325
1000014976,358
1000006685,148
1000006687,2582
1000016655,143
1000005471,96
1000000347,33
1000014885,15
1000006694,760
1000014887,267
1000006696,452
1000014889,185
1000006698,92
1000006700,372
1000014002,268
1000006702,349
1000000349,126
1000006704,33
1000006706,1922
1000014901,359
1000006710,435
1000006712,227
1000014905,1968
1000006714,91
1000008543,14
1000006716,888
1000014909,37
1000006718,26
1000014911,798
1000006720,2816
1000006722,151
1000006724,7009
1000006726,1149
1000012641,135
1000006728,1605
1000006730,2889
1000006732,2728
1000006734,55
1000006736,48
1000014008,10715
1000006738,132
1000012643,116
1000006740,244
1000010110,39306
1000006742,49
1000001721,170
1000006744,77
1000014938,559
1000006748,80
1000014010,2461
1000014942,160
1000018021,15
1000014944,59
1000006753,64
1000005414,3576
1000014947,574
1000014951,360
1000014012,1437
1000014954,48
1000006763,37
1000001725,6103
1000006768,623
1000006770,71
1000006772,54
1000006774,30
1000012919,88
1000014968,186
1000012839,35
1000014970,1010
1000022207,34
1000014972,76
1000014974,450
1000006784,892
1000006786,40
1000006790,140
1000014017,2308
1000006792,630
1000000364,4830
1000011002,433
1000006796,22
1000006798,60
1000012653,54
1000014992,39
1000014994,102
1000006804,82
1000000366,1668
1000014998,450
1000010385,76
1000006809,75
1000015002,285
1000006811,124
1000006813,46
1000015006,239
1000006815,180
1000015008,290
1000006817,260
1000006819,612
1000015012,256
1000014022,3317
1000020849,112
1000015016,33
1000006825,104
1000006827,76
1000006829,24
1000006831,136
1000015024,992
1000006833,223
1000006835,180
1000006837,32
1000015030,88
1000006839,53
1000015032,206
1000006841,627
1000015034,216
1000006843,188
1000015036,276
1000014026,4127
1000015038,539
1000006847,166
1000010088,1323
1000006849,98
1000015042,25
1000006851,379
1000015044,132
1000015046,12
1000013660,167
1000014028,3489
1000013140,150
1000004471,51
1000010114,2156
1000015060,179
1000014030,10374
1000006870,153
1000000377,98
1000015064,115
1000019492,164
1000015066,216
1000015068,254
1000012024,360
1000015070,286
1000009936,48
1000015074,529
1000016763,32
1000015076,53
1000015079,302
1000015081,181
1000015083,21
1000003841,1192
1000009938,68
1000000381,335
1000006898,47
1000015091,93
1000006900,102
1000015093,13
1000018308,275
1000006904,278
1000014036,600
1000015099,125
1000022305,15
1000006909,568
1000003687,310
1000006911,356
1000006913,15
1000022391,330
1000006917,120
1000016769,56
1000006921,72
1000006923,333
1000015119,132
1000015121,221
1000006931,863
1000006933,486
1000022233,66
1000006937,14
1000006939,141
1000006941,124
1000016773,157
1000006945,64
1000015138,74
1000006947,100
1000015140,324
1000006949,2326
1000015142,1342
1000015144,162
1000001756,4907
1000015146,331
1000015148,112
1000006958,51
1000015153,352
1000015155,401
1000015157,92
1000001934,233
1000006968,27
1000015161,89
1000015163,521
1000006972,52
1000015165,55
1000006974,56
1000007221,14
1000015168,34
1000009952,922
1000015174,14
1000015176,389
1000015178,1044
1000007223,128
1000006988,136
1000009954,364
1000006990,412
1000015184,224
1000006994,139
1000015190,434
1000006999,249
1000015192,288
1000007001,329
1000002208,1667
1000015198,156
1000014053,11908
1000015200,165
1000015204,19
1000009958,5008
1000015208,356
1000016666,84
1000015211,101
1000015213,123
1000003027,1095
1000015215,146
1000015217,163
1000001936,713
1000015220,232
1000017617,14
1000015222,60
1000017212,81
1000015224,206
1000015226,1816
1000015228,157
1000014058,435
1000015230,54
1000000405,59
1000015232,131
1000015234,15
1000015236,41
1000012694,14
1000015238,14
1000010393,18153
1000014060,52
1000015242,196
1000008599,27
1000015244,62
1000013121,1816
1000007055,64
1000015248,44
1000015250,220
1000015252,14
1000014062,1664
1000015254,13
1000007063,43
1000015256,257
1000015258,216
1000015260,20
1000007069,124
1000015262,21
1000015264,67
1000009968,238
1000015266,64
1000015268,196
1000016668,1430
1000007081,408
1000007083,1517
1000015276,15
1000009970,50
1000007088,530
1000015282,17
1000015284,50
1000015286,27
1000015288,13
1000018164,588
1000015290,68
1000007102,628
1000001393,809
1000007106,299
1000007107,353
1000015301,50
1000007110,352
1000015303,69
1000007112,130
1000015309,65435
1000007118,6660
1000015311,252
1000007120,101
1000015313,38
1000007122,1541
1000007126,190
1000007128,1352
1000007130,865
1000007132,1385
1000015325,116
1000007134,666
1000015327,440
1000002758,1640
1000012851,311
1000007138,10796
1000015331,94
1000013239,357
1000015334,4152
1000011345,2001
1000007144,44
1000016943,241
1000015338,992
1000015340,4828
1000007150,153
1000007152,78
1000015346,139
1000011347,374
1000015348,20
1000015350,123
1000015352,391
1000012579,22
1000015354,167
1000001395,198
1000007164,380
1000015358,461
1000015360,171
1000010176,412
1000015362,55
1000005487,982
1000015364,1428
1000007174,288
1000007176,101
1000015369,91
1000007178,72
1000015371,297
1000007180,95
1000007182,208
1000015381,146
1000015383,102
1000015385,1450
1000000431,84
1000015389,77
1000015391,59
1000003033,320
1000016945,94
1000007211,44
1000004530,62
1000015409,1161
1000015413,46
1000015415,679
1000014090,2177
1000010836,2585
1000015423,3832
1000015426,51
1000009995,226
1000015428,22
1000002287,82
1000015432,14
1000014092,3212
1000015436,80
1000003170,113
1000007247,964
1000007249,24
1000007251,182
1000014094,1286
1000007255,17
1000007257,51
1000007259,124
1000015452,1456
1000007261,997
1000015454,2575
1000015456,188
1000007265,1972
1000015460,1083
1000015462,236
1000015464,432
1000004540,146
1000002271,480
1000007276,58
1000014098,1339
1000015470,2044
1000015472,4060
1000007282,134
1000010003,26
1000007284,603
1000005599,1232
1000014100,683
1000007291,41
1000005615,721
1000010005,754
1000015488,64
1000015490,60
1000011371,1186
1000007300,424
1000014102,6108
1000015468,5768
1000007306,172
1000010007,53
1000007308,32
1000013237,364
1000015502,656
1000015504,808
1000014104,1048
1000015506,612
1000007316,1924
1000007318,202
1000007320,202
1000015514,558
1000011375,13
1000007324,33
1000010675,3860
1000007326,75
1000015520,226
1000015521,167
1000010673,1476
1000015523,79
1000015525,92
1000015527,85
1000007338,852
1000015531,161
1000015474,1558
1000007342,34
1000015535,85
1000015537,48
1000007347,226
1000007349,383
1000007351,160
1000007353,385
1000013131,64
1000007355,977
1000001947,690
1000007357,380
1000007359,196
1000007361,5228
1000015555,231
1000007365,2104
1000007367,13
1000007369,342
1000003191,20224
1000015565,509
1000015568,191
1000007377,311
1000015570,100
1000022307,1341
1000015572,316
1000015574,102
1000015481,273
1000015576,39
1000007385,172
1000007387,30
1000015580,24
1000011386,81
1000022309,443
1000010950,1049
1000007393,23
1000015586,43
1000015588,279
1000007399,30
1000007401,378
1000007403,220
1000016850,55
1000004345,376
1000007409,1032
1000015603,28
1000015605,45
1000007414,776
1000015607,21
1000015609,12
1000007418,136
1000015611,24
1000014122,1529
1000007422,47
1000007424,1024
1000015618,309
1000018665,22
1000015620,1148
1000007429,190
1000007431,146
1000007433,429
1000007437,233
1000007439,37
1000007441,194
1000007443,296
1000014126,53
1000005517,204
1000007447,142
1000007449,332
1000015643,29
1000015647,480
1000003587,184
1000005936,3202
1000005627,68
1000010033,1174
1000015658,1784
1000015660,121
1000014130,1123
1000015662,9576
1000015664,1684
1000015666,1180
1000010035,87
1000015668,147
1000007477,1788
1000015670,491
1000015672,982
1000014132,951
1000015674,189
1000015498,3380
1000015678,254
1000010037,1018
1000015680,359
1000000480,174
1000015682,368
1000015684,94
1000001406,392
1000015686,202
1000015688,60
1000015500,1104
1000010408,160
1000015692,44
1000012361,304
1000014136,832
1000015698,2350
1000012045,24
1000015702,560
1000001849,1518
1000015704,1151
1000004580,3254
1000015706,12539
1000015708,294
1000020167,24
1000015712,121
1000015714,80
1000001851,23233
1000015716,2033
1000015718,72
1000015720,311
1000015722,67
1000015724,23
1000015726,109
1000001853,7828
1000015728,137
1000011411,58
1000015732,506
1000015734,249
1000007543,4392
1000015736,552
1000007545,453
1000007547,1117
1000015740,128
1000015742,34
1000015744,1813
1000015746,80
1000017985,2912
1000015748,320
1000015510,161
1000007558,15
1000001857,2916
1000007560,180
1000015754,920
1000015756,127
1000007566,43
1000012047,27
1000015512,18
1000007570,17
1000015763,14980
1000007574,199
1000015767,4304
1000007576,17
1000014148,1804
1000007578,115
1000015771,33
1000007580,120
1000015774,6240
1000001861,1708
1000015776,144
1000007586,288
1000015780,621
1000014150,2866
1000007590,288
1000012785,39
1000007592,133
1000003228,5839
1000007594,39
1000001863,13256
1000007596,25
1000007598,57
1000007600,168
1000014152,10171
1000007602,30
1000015795,224
1000015518,940
1000003037,961
1000007609,3127
1000015802,4404
1000015804,289
1000014154,10583
1000015806,172
1000017777,21
1000002774,624
1000015810,1068
1000015812,221
1000015816,970
1000004411,1764
1000015818,98
1000001956,612
1000015820,1186
1000015822,310
1000015824,332
1000015826,380
1000015828,106
1000015830,425
1000012793,17
1000015832,340
1000003236,196
1000015834,1539
1000015836,191
1000015838,544
1000015840,77
1000015842,966
1000015844,92
1000015846,56
1000022353,228
1000016892,25
1000015850,3171
1000011431,614
1000015852,4088
1000015854,3413
1000012797,410
1000015857,43
1000015859,899
1000015861,576
1000015863,3011
1000003867,26
1000015865,18
1000012561,965
1000015867,1160
1000015870,243
1000016688,85
1000015872,124
1000013668,56
1000015882,496
1000015884,1031
1000015533,55
1000015888,66
1000001880,730
1000007698,479
1000007700,168
1000015894,32
1000016900,59
1000011439,643
1000015900,66
1000015902,44
1000001401,536
1000015904,37
1000016902,35
1000015910,254
1000007345,13996
1000007720,112
1000010076,96
1000007722,2956
1000015916,39
1000000457,1243
1000014173,872
1000000520,1523
1000007730,158
1000015539,407
1000001886,96
1000016690,1161
1000016906,796
1000007742,401
1000015541,1272
1000015936,383
1000010080,412
1000015938,31
1000015940,453
1000007750,40
1000015944,80
1000016908,1487
1000015946,44
1000015543,1992
1000015180,85
1000001890,39
1000007758,102
1000007760,12
1000007762,27
1000007764,76
1000016910,72
1000007766,13
1000015545,583
1000007768,120
1000001892,227
1000007772,158
1000015966,852
1000016912,1131
1000015547,260
1000001894,398
1000002822,4612
1000007786,37
1000016914,509
1000015549,172
1000014184,2356
1000017083,98
1000010418,106
1000001912,298
1000016916,352
1000015551,299
1000007804,21120
1000014186,1352
1000007807,352
1000007809,37
1000005332,166
1000007811,76
1000016918,250
1000015553,388
1000014188,1320
1000012823,50
1000007820,89
1000007824,20
1000016920,388
1000016018,165
1000013295,88
1000014190,910
1000011460,7873
1000007835,26
1000000538,554
1000014192,243
1000012827,180
1000002002,4836
1000002266,52
1000016924,542
1000014194,1286
1000007857,29
1000007859,38
1000016926,88
1000014683,156
1000015561,141
1000001908,555
1000001964,278
1000022389,380
1000004692,456
1000016928,55
1000018294,57748
1000007879,519
1000016073,184
1000007882,48
1000016075,212
1000016077,600
1000007886,410
1000016079,68
1000007888,85
1000016081,136
1000007890,29
1000016083,405
1000007892,60
1000016085,132
1000007894,436
1000004420,341
1000016089,442
1000007898,62
1000016091,19
1000007900,60
1000010106,2490
1000007902,85
1000016095,240
1000007904,44
1000016097,20
1000007906,148
1000016099,350
1000003039,2064
1000016101,52
1000011473,6694
1000014204,4162
1000007914,52
1000016107,96
1000007916,366
1000016109,283
1000007918,90
1000007920,18
1000016113,107
1000007922,66
1000003283,117
1000007924,37
1000016117,283
1000007926,320
1000016119,434
1000016121,60
1000016123,605
1000016125,710
1000016127,1190
1000014208,3870
1000000555,262
1000016134,184
1000001921,2445
1000016138,712
1000012359,292
1000014210,4927
1000016142,293
1000008749,468
1000016144,134
1000016149,444
1000016151,72
1000016153,2512
1000016155,31
1000016157,34
1000007967,60
1000016163,67
1000003877,31
1000016166,85
1000000561,129
1000016168,156
1000016170,46
1000022407,23
1000016172,522
1000016174,236
1000003293,128
1000016176,15
1000005605,1739
1000016947,417
1000016180,29
1000016182,144
1000014217,19417
1000011487,62
1000018314,132
1000016949,60
1000022411,89
1000016200,249
1000001932,246
1000016202,48
1000016951,242
1000016204,102
1000016206,780
1000004424,112
1000016210,392
1000016212,1966
1000014222,7302
1000016214,21
1000000569,276
1000016216,32
1000016220,83
1000016222,95
1000016224,1487
1000014224,5052
1000016226,117
1000016228,136
1000015336,134
1000016230,1007
1000013603,79
1000016232,34
1000016234,3013
1000016236,507
1000008045,209
1000016238,380
1000016240,54
1000008049,234
1000016242,393
1000008051,22
1000016244,43
1000016246,30
1000005495,3513
1000016248,35
1000008058,48
1000016959,171
1000016252,202
1000008062,209
1000022421,312
1000008064,124
1000008066,25
1000008068,220
1000010134,152
1000008070,148
1000016264,171
1000016266,140
1000016268,250
1000016270,164
1000008080,449
1000010136,36603
1000008082,259
1000016276,3835
1000016278,262
1000001945,1968
1000016280,84
1000000580,400
1000016282,275
1000016284,23
1000018728,345
1000016286,153
1000016288,128
1000016290,1671
1000014235,984
1000016292,267
1000000582,146
1000016294,1367
1000003313,781
1000016296,40
1000008105,259
1000016298,484
1000001972,2966
1000016300,507
1000016302,1534
1000001949,94
1000008776,759
1000016306,68
1000016308,89
1000014238,17546
1000016314,98
1000001951,786
1000016316,14
1000008778,2051
1000013297,12
1000016322,103
1000008132,1408
1000008134,334
1000016972,244
1000016330,86
1000016332,724
1000001954,271
1000016334,20
1000016338,722
1000016340,229
1000016974,72
1000016342,4303
1000010789,3840
1000016344,774
1000008153,43
1000013976,104
1000016348,616
1000016350,246
1000010149,2540
1000016352,117
1000016353,63
1000016356,25
1000001974,1997
1000016362,278
1000016364,273
1000016978,296
1000016366,197
1000015613,5998
1000016369,244
1000016371,663
1000002520,2586
1000016373,368
1000016375,133
1000016377,57
1000016379,352
1000016381,136
1000014250,7121
1000005521,2284
1000016385,16
1000016387,184
1000016389,23
1000016391,95
1000014252,20245
1000016395,135
1000002248,520
1000003330,16
1000016398,428
1000016400,307
1000016402,1479
1000016404,48
1000014254,78
1000016406,224
1000000601,420
1000016408,4206
1000003332,184
1000016410,655
1000016412,34
1000008221,51
1000016414,80
1000016416,89
1000001968,1595
1000016418,23
1000016420,714
1000016422,194
1000016424,168
1000016426,32
1000015623,98
1000016428,27
1000010162,367
1000016430,107
1000000605,218
1000016432,30
1000016434,529
1000014615,40
1000016440,25
1000010164,2272
1000016442,104
1000000607,85
1000016444,26
1000016446,417
1000016448,77
1000016452,22
1000018358,159
1000016454,50
1000011443,732
1000016456,816
1000016458,91
1000016460,842
1000012898,99
1000016462,212
1000016464,60
1000010168,2230
1000016466,50
1000016468,180
1000015344,26
1000016472,192
1000016996,131
1000016474,804
1000015631,115
1000016476,832
1000010170,41933
1000016478,23
1000016480,35
1000013285,88
1000016482,124
1000016484,860
1000016486,3202
1000003345,244
1000016488,144
1000010172,380
1000016490,192
1000016492,71
1000016494,90
1000001981,448
1000016496,645
1000000616,148
1000016498,219
1000015635,18
1000016500,1716
1000010174,1076
1000016502,61
1000016504,246
1000016506,80
1000016508,369
1000000618,32
1000016510,68
1000016512,899
1000007162,105
1000016514,88
1000016516,199
1000016518,92
1000016520,66
1000016522,105
1000016524,65
1000010178,907
1000016526,2030
1000016528,24
1000005540,722
1000016530,31
1000016532,518
1000016534,813
1000015641,208
1000016536,240
1000010180,568
1000016538,182
1000016540,494
1000016542,321
1000008816,31
1000010182,256
1000014226,6234
1000008363,310
1000008365,3878
1000008367,573
1000016560,172
1000016562,48
1000016566,21
1000008381,164
1000008387,148
1000016581,606
1000016583,376
1000014990,76
1000016585,1508
1000001436,189
1000008395,30
1000016589,265
1000016591,34
1000010438,18
1000008401,75
1000016595,20
1000008405,130
1000016601,64
1000013443,212
1000016603,313
1000016605,31
1000016607,137
1000016609,651
1000016611,20
1000016613,12
1000008423,45
1000008425,325
1000016619,342
1000000237,203
1000000239,31
1000016625,158
1000016627,1301
1000016629,82
1000016631,1079
1000008441,44
1000016635,80
1000000253,340
1000016639,82
1000016641,37
1000016643,188
1000016645,339
1000016649,1218
1000016651,76
1000016653,97
1000000271,26
1000000273,76
1000012931,327
1000016660,924
1000000277,123
1000016662,6787
1000000280,76
1000000282,71
1000008476,125
1000000285,528
1000016670,2375
1000000287,25
1000016672,926
1000000289,152
1000016674,372
1000000291,208
1000016676,2678
1000000293,310
1000016678,242
1000000295,96
1000016680,25
1000000297,286
1000008492,62
1000000302,37
1000000304,61
1000000306,34
1000016692,57
1000002014,148
1000016694,608
1000016696,124
1000022495,23
1000016700,413
1000016702,1817
1000016704,2040
1000002016,1083
1000016706,95
1000016708,813
1000002804,885
1000016710,836
1000022497,13
1000016712,140
1000016714,53
1000016716,24
1000002018,254
1000008528,44
1000016722,140
1000008531,89
1000016724,131
1000008533,241
1000016726,22
1000008535,242
1000016728,148
1000000345,272
1000016730,88
1000008539,92
1000016732,130
1000008541,151
1000016734,566
1000000351,1061
1000016736,497
1000008545,13
1000016738,11542
1000000355,49
1000016740,325
1000000357,137
1000016742,156
1000000359,104
1000016744,346
1000011580,29
1000016746,423
1000002023,240
1000008556,48
1000008558,8668
1000000368,1362
1000000370,96
1000011445,25
1000000372,339
1000000373,991
1000002025,276
1000016761,168
1000000379,32
1000008573,26
1000000383,188
1000008577,49
1000016397,26
1000008579,302
1000000389,465
1000016775,641
1000022508,6108
1000000397,1030
1000002029,99
1000000401,170
1000005584,727
1000008595,365
1000016789,49
1000016791,16
1000001896,745
1000008601,70
1000000411,501
1000000414,72
1000008607,36
1000000416,405
1000022512,19
1000000418,144
1000008611,70
1000000420,1609
1000000422,3369
1000000424,1717
1000008617,13
1000000426,107
1000008619,209
1000000428,2289
1000008621,729
1000008623,104
1000002262,1118
1000000433,782
1000000435,351
1000000439,18
1000008633,12
1000000443,23
1000000445,46
1000000447,201
1000000451,233
1000022518,1284
1000017057,7762
1000011596,301
1000000459,176
1000000461,88
1000008537,97
1000016847,38
1000008656,168
1000016849,19
1000000466,51
1000000468,239
1000000470,52
1000014329,960
1000000472,384
1000000476,27
1000008670,156
1000017061,3437
1000008672,68
1000004408,303
1000000483,369
1000008676,71
1000000485,108
1000008678,43
1000000487,150
1000008680,144
1000000489,128
1000000491,120
1000008684,42
